analysis,n_pairs,n_complexes,mean,lo,hi,boot_sd,n_boot,seed,order_gap_sd,order_gap_min,order_gap_max,mean_d_rsasa,mean_d_nbr,unconditional_mean,recovery_hot,recovery_null,n_hot,n_nonhot,rsasa_hot,rsasa_null,raw_spearman,partial_p,command,mpnn_ckpt,n_orders
UNCONTROLLED_loose_vs_null_iface,790,140,0.20286190856666453,,,,,,,,,,,,0.41442953020134227,0.3247422680412371,596.0,194.0,0.11214258963088179,0.21514535667042087,,,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
F1_all_single,4186,140,-0.10859675463626338,,,,,,,,,,,,,,,,,,-0.16479131024019744,1.8562283562755054e-12,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
F1_interface_only,2772,133,-0.17654481103709493,,,,,,,,,,,,,,,,,,-0.20331664004990446,7.641163717713095e-21,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
F1_interface_T293_303,2640,127,-0.18646295925471332,,,,,,,,,,,,,,,,,,-0.2152233642218011,4.4175893253485985e-22,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pair_d_buried_polar,326,120,-0.12914147410522306,,,,,,,,,,,,,,,,,,,0.019672876711201166,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pair_d_unsat_polar,326,120,0.024519026365892215,,,,,,,,,,,,,,,,,,,0.65916349122353,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pair_d_chi1_strain,265,112,0.06280903803247398,,,,,,,,,,,,,,,,,,,0.30837877955938553,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pair_d_bfac_z,326,120,-0.057247538514757154,,,,,,,,,,,,,,,,,,,0.30277242585886255,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pair_d_gnm,326,120,0.0071674799000740344,,,,,,,,,,,,,,,,,,,0.8974234953245293,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_jointOLS_d_buried_polar,265,112,-0.00935279718809906,-0.1968788775177373,0.17817328314153918,,,,,,,,,,,,,,,,,,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_jointOLS_d_unsat_polar,265,112,0.02792799901510281,-0.15980099873206255,0.21565699676226818,,,,,,,,,,,,,,,,,,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_jointOLS_d_chi1_strain,265,112,0.2408785907830496,0.05297895036472636,0.4287782312013728,,,,,,,,,,,,,,,,,,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_jointOLS_d_bfac_z,265,112,0.23674625673547278,0.04073487082629504,0.43275764264465055,,,,,,,,,,,,,,,,,,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_jointOLS_d_gnm,265,112,0.21216022862789036,0.017972584897866017,0.4063478723579147,,,,,,,,,,,,,,,,,,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pos_buried_polar_frac,5996,140,-0.008341622455163615,,,,,,,,,,,,,,,,,,,0.5184085993572192,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pos_n_unsat_bur_polar,5996,140,-0.009789565047506466,,,,,,,,,,,,,,,,,,,0.44850860318949637,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pos_chi1_strain,5329,140,-0.08160894440229756,,,,,,,,,,,,,,,,,,,2.431278756249925e-09,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pos_bfac_z,5996,140,0.2785390739382548,,,,,,,,,,,,,,,,,,,2.8379218359769753e-107,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
CAUSAL_pos_gnm_msf,5996,140,-0.036982384329708316,,,,,,,,,,,,,,,,,,,0.0041823455186396795,python3 src/p0_burial_matched.py --data-dir /scratch/users/cbertsch/ftax/expD --only-complexes results/pair_complexes.txt --mpnn-weights /scratch/users/cbertsch/ftax/ProteinMPNN/vanilla_model_weights/v_48_020.pt --out /scratch/users/cbertsch/ftax/expD/expD_p0,v_48_020.pt,8
